spr+ ruk trajanje
70354 46 11
434100 11 9
52022 34 4
298707 38 1
101423 12 3
3350 6 5
157331 48 1
182575 29 1
84014 3 6
339716 15 4
69801 35 11
8786 47 10
129091 6 10
164988 17 2
495363 6 4
392920 31 11
186465 32 8
36671 37 6
188283 22 4
431409 34 5
96326 45 5
7593 2 4
379205 46 1
382522 6 11
130278 18 7
190503 46 1
34673 34 3
14230 1 7
100809 4 5
28456 34 3
346503 38 9
345569 7 11
97877 12 10
138178 35 5
191706 8 6
331456 7 10
221071 14 4
94575 1 3
419646 16 10
197458 41 10
23443 32 3
473535 48 7
385857 41 1
127601 13 5
14313 11 4
439843 11 11
235441 4 7
56058 13 2
466212 10 8
378740 33 4
135246 31 4
413507 15 7
176577 41 7
387139 2 11
459184 13 6
96997 2 1
54473 6 6
254857 4 2
5145 49 6
396657 6 5
74376 31 7
116738 44 2
437075 8 6
2053 21 2
13663 3 7
443203 9 9
114337 8 11
301649 24 10
30618 42 4
64924 8 1
347329 28 5
86326 48 9
370308 29 4
146077 25 5
361518 22 5
120578 2 7
7884 24 9
347970 1 9
369357 2 11
44308 10 7
442973 12 6
468172 24 2
248005 20 1
152726 44 2
342283 4 8
126376 15 1
482255 33 7
121884 14 7
72514 16 6
38250 17 8
318144 4 1
371872 10 4
148509 4 10
146848 34 11
316006 28 2
48212 27 2
328226 40 4
406693 8 1
161187 10 2
491172 21 7
34944 42 4
453357 7 10
344608 34 5
204834 38 9
191603 13 6
153971 20 5
437085 21 3
81840 43 11
84023 34 5
142778 45 6
40015 13 6
22592 39 9
118290 24 5
493391 21 7
339693 3 9
639 40 7
421685 7 5
410621 7 5
268154 47 1
395073 30 3
486405 34 8
233969 9 10
56062 7 8
225486 31 6
464026 30 11
423820 13 11
491583 4 7
84624 7 7
358952 49 7
302464 22 1
279235 43 2
330989 21 6
301103 4 5
42795 16 6
122836 16 6
221781 28 10
102837 24 11
263452 22 11
368436 22 11
387550 1 6
31952 32 3
75943 11 5
479193 26 6
657 33 9
113071 15 6
426382 21 8
66547 22 6
158799 21 1
7907 27 8
209008 22 1
479778 18 4
433134 3 11
33790 24 3
289081 45 5
328933 15 7
141005 16 5
117044 44 2
381139 8 10
399034 3 2
493570 5 10
221902 4 10
163183 4 3
38288 13 1
166919 39 8
425803 34 4
471496 29 2
112053 43 11
4157 14 2
76174 41 10
484364 14 1
315380 39 8
11955 21 7
367772 49 4
325358 17 10
287689 34 7
258682 20 2
61350 21 10
39057 20 1
435636 36 7
333533 20 11
221993 31 9
365559 49 10
170298 14 11
12226 35 7
449453 22 2
435419 13 8
458726 31 9
40230 40 3
87443 40 1
244361 1 9
13637 5 2
273324 17 5
254344 17 7
256609 41 2
248800 32 6
84444 16 9
305904 10 8
140852 5 7
337152 35 9
323592 35 4
8682 49 10
193406 15 9
88383 3 7
134222 40 10
79682 35 5
56856 1 5
267861 11 9
321309 28 2
144465 47 4
441367 19 9
469468 5 7
488805 35 5
148263 29 10
127874 38 1
437327 27 7
453122 21 10
231392 40 11
400191 35 10
392137 3 11
364766 37 7
435841 5 3
121042 26 4
120087 37 11
363522 25 10
165972 4 9
312810 4 3
342743 10 4
309183 11 11
351166 10 2
231535 40 6
283695 37 3
342112 1 10
119135 47 5
50673 24 8
416343 21 4
344022 16 10
428577 48 6
460146 45 1
85164 48 2
88485 1 3
284341 36 3
450968 8 1
317002 24 2
79829 15 1
322433 38 11
402596 32 9
396365 31 4
67839 41 4
348758 24 5
149280 35 11
382183 17 3
212357 7 10
85156 19 10
32962 15 3
22806 5 5
178248 3 10
247156 21 2
251115 16 6
264952 28 4
5785 30 2
212356 14 4
155885 3 4
34467 9 5
176415 5 8
37274 18 2
118723 21 5
117207 15 11
451690 15 7
32576 26 5
387021 47 9
464648 34 6
105034 4 9
151108 15 5
40487 46 10
320508 16 2
163999 7 10
137731 37 5
318671 3 11
343162 28 1
152779 39 1
304631 36 3
152156 7 2
414051 35 10
375367 2 2
409688 26 2
442000 33 1
73601 14 3
272821 4 9
59031 17 1
471961 14 8
259504 6 9
50534 31 3
194767 34 4
20366 46 3
255974 40 10
350337 20 3
486604 28 10
248492 38 10
448069 22 8
292746 43 11
436166 14 10
230435 8 5
90797 31 7
186287 8 3
284352 1 4
315356 23 4
273782 1 2
160795 17 3
416885 47 10
411201 43 9
57959 28 9
366948 43 2
438782 28 8
467678 30 5
283351 31 4
165555 41 5
210567 42 11
101666 7 6
474821 8 9
422002 4 6
162234 4 4
420943 13 11
170219 10 11
68601 40 5
420290 27 7
416778 14 5
296748 15 7
492599 32 6
213976 49 7
420301 41 9
352543 45 1
47963 7 1
15919 12 6
16121 45 6
379264 7 4
483893 35 4
134910 27 1
388490 3 11
415572 35 9
438593 4 7
40032 44 3
442206 24 3
198527 25 3
37456 13 11
210058 36 1
430827 19 5
287596 21 1
447820 2 10
221255 7 2
377806 10 11
440235 44 5
166944 37 5
381289 40 4
470321 38 5
60332 10 3
258196 12 1
92410 48 8
499966 1 5
421033 2 5
417610 8 2
154500 31 3
389880 34 8
281942 40 9
296519 14 9
106536 42 3
445112 3 9
382257 41 7
472213 30 7
466787 49 2
71018 43 3
40191 2 10
489165 18 9
252420 31 11
283985 23 1
94742 38 6
278425 2 5
445592 8 10
209124 18 2
429441 5 4
102694 30 6
191737 14 1
410118 19 2
270444 14 7
460029 30 5
168639 44 8
120564 29 8
204351 32 6
354237 9 10
286420 11 2
110504 14 11
33089 14 1
3966 26 8
218632 7 10
19078 2 10
30297 23 6
323192 28 2
47412 35 5
33507 10 1
159742 42 1
410841 30 3
392634 5 11
259667 21 4
405885 27 2
475373 25 4
451943 46 7
75482 38 9
169086 28 9
110844 36 9
272126 6 11
72338 13 6
41774 11 9
466768 43 10
259537 28 6
13314 39 8
230480 2 2
94996 33 6
435342 29 4
480618 1 8
291211 41 10
224659 18 3
393715 34 9
156223 30 9
224741 37 11
228931 19 7
202840 29 11
411102 13 7
71531 16 4
130688 13 7
203899 47 8
422909 25 4
201719 27 11
353619 33 1
41215 32 1
78897 24 2
129995 27 10
392886 31 1
205684 1 11
215728 7 7
97083 19 6
63185 42 9
188208 33 7
281437 2 5
419497 46 1
108309 20 1
88233 28 7
260601 30 11
456518 18 11
169561 1 4
357915 32 10
391511 16 1
37404 23 2
202800 34 11
74572 14 1
141346 24 10
172794 7 7
4727 46 10
346408 23 4
468120 15 4
421946 4 7
148764 16 1
307294 41 11
226913 8 4
132227 46 4
379782 9 8
216555 7 11
442989 37 9
477129 4 8
167222 42 1
326026 19 9
372394 14 4
97379 3 10
258698 30 4
365638 46 10
10877 45 1
406145 48 10
54446 4 9
107 36 9
294336 30 9
33272 9 9
342123 47 11
145418 1 11
386704 49 3
468541 3 4
416110 5 8
434042 17 8
265541 4 9
418918 3 4
85050 40 9
93250 26 3
499704 26 8
346494 18 9
385476 36 4
151575 31 3
185813 33 7
90222 17 2
407225 8 2
237143 13 9
317320 10 8
112239 3 9
235618 15 1
306503 42 4
224653 24 5
40517 37 10
377050 41 10
309064 13 3
409655 43 10
342679 44 9
299205 19 2
325592 42 3
454118 39 4
352905 9 7
219558 40 10
280887 28 5
446514 10 6
347382 16 2
466187 38 10
37949 48 2
208057 23 10
232529 12 1
96348 33 10
107789 12 2
351508 20 7
11071 9 1
359047 4 2
243295 16 7
52504 20 1
1356 17 1
197837 25 6
267594 21 4
298245 24 1
412496 41 5
25173 39 9
423735 37 5
62967 49 1
450961 45 1
374088 17 7
474642 2 2
36432 20 6
159166 41 3
434349 44 2
5137 7 6
36638 27 2
118600 8 4
371666 45 11
439741 42 11
393222 3 2
298785 46 3
192682 22 9
327318 45 9
324606 47 9
294570 14 11
24464 41 8
390963 33 8
132210 45 6
186225 1 2
183052 47 9
127709 16 9
441713 21 4
60759 34 1
272792 28 5
33952 31 9
73314 49 5
448713 21 7
161530 36 5
306133 31 2
216356 18 8
15089 31 2
97566 36 3
209443 33 1
101256 41 4
108839 35 3
33484 25 6
128472 2 11
247747 38 7
95962 2 1
241425 14 8
35273 46 3
273566 35 3
491684 23 2
409476 45 6
145218 36 1
484291 37 10
199402 26 9
375112 9 1
66556 47 6
212695 47 10
353683 17 8
233313 13 2
158719 14 2
467902 38 5
395541 23 5
321175 5 6
160399 16 6
118954 21 2
162054 27 2
493746 24 2
215248 48 6
6619 12 5
351087 41 2
156460 34 5
53434 19 7
367727 28 8
214974 46 6
51413 48 7
52926 45 8
357314 45 11
86192 1 11
240416 20 3
224646 4 8
194245 19 1
411221 21 3
266424 11 6
51761 31 7
209381 32 9
395168 9 11
28103 15 7
79543 41 1
186363 47 7
240131 38 4
177137 3 1
227136 10 6
155468 25 2
478719 30 7
465892 25 1
367155 10 1
446141 7 8
258945 28 1
307937 11 11
336351 32 5
218991 32 10
113931 8 2
95804 48 5
211100 11 7
489918 25 6
143420 25 1
491834 9 1
131351 45 8
311836 14 9
91819 36 6
494254 8 6
346840 26 10
191065 22 5
9043 40 3
317370 11 2
857 14 8
120962 21 5
86260 38 9
201791 19 9
179741 28 7
271912 36 11
237146 47 7
313470 8 8
220610 49 4
361199 46 5
96459 18 7
270610 29 2
350495 35 6
296006 19 8
466934 9 8
103495 15 10
33749 27 10
437973 15 7
373829 21 2
393941 44 10
379585 44 7
87455 33 6
7419 25 11
30779 12 11
364205 34 3
318501 22 5
28313 2 9
485835 5 4
332319 22 10
384719 45 5
366660 1 1
336199 25 7
125047 46 8
497290 7 10
464294 29 2
402740 15 1
303213 47 9
172149 8 7
162216 33 4
178341 23 6
192304 27 9
169517 49 8
304324 22 1
172022 37 8
445856 18 10
463689 19 3
230755 33 11
104976 9 1
459195 32 10
23766 3 6
479820 27 4
412205 47 9
402585 43 10
22916 37 3
17858 10 9
43241 22 9
294307 4 11
244828 6 1
467692 8 5
2610 24 2
96793 20 4
44695 44 9
268747 40 6
355169 35 6
253136 10 1
167634 40 10
353729 21 3
285646 27 3
430829 41 3
221754 35 2
79332 2 3
263879 36 1
193733 21 5
298557 31 9
18309 2 1
468524 1 2
328480 35 2
105245 24 6
326327 38 1
273223 30 1
124072 20 10
66094 38 1
10540 37 3
353434 24 4
447102 32 3
230173 14 5
131773 46 7
40901 37 6
216617 7 8
311228 20 5
441766 39 6
95450 49 9
337991 2 10
258285 37 2
100795 23 1
215122 28 3
229045 9 9
458613 3 4
227017 10 9
238715 7 3
25360 36 4
161548 45 10
92890 14 2
318977 43 1
341036 43 8
420556 49 3
449052 27 5
297940 33 9
431502 17 5
482373 18 6
47877 29 9
116653 23 3
282038 28 9
38147 45 4
318948 45 2
70434 44 11
238489 48 5
28375 1 9
327838 39 9
481359 42 2
392409 12 11
334946 25 8
362355 47 7
225262 25 8
4240 20 11
418369 9 5
234659 47 3
249423 40 1
40658 40 11
10914 11 1
287224 10 6
210160 4 5
293018 45 10
1980 17 6
60594 39 11
37068 28 11
271897 29 9
118575 40 2
75297 1 8
305940 43 4
110613 42 6
108098 3 7
391636 34 1
379918 6 10
335469 49 1
300651 18 3
346743 42 5
406323 31 1
371775 11 10
71633 44 6
348541 21 9
230941 44 2
455812 41 9
28428 2 9
482692 28 3
283728 22 9
203291 29 4
362563 1 5
82303 36 4
243175 8 10
272148 17 2
217201 26 7
326163 39 5
7552 44 3
396807 18 4
50504 33 8
153654 39 8
484747 23 1
365791 18 6
235029 1 5
244678 25 7
133575 12 4
282488 31 10
111210 44 2
339845 4 8
486992 17 3
495186 24 9
427267 43 5
274140 32 7
442805 5 10
117897 26 1
99357 2 4
16079 36 5
401942 16 6
139271 14 4
109017 27 6
391847 1 7
497672 1 8
392861 27 4
352426 9 3
383460 40 7
111288 43 5
497506 19 3
93494 26 7
445780 41 11
207988 7 11
175939 9 5
40460 3 2
333431 39 1
218621 22 8
90654 8 8
131970 3 5
214545 23 11
413856 18 10
394270 41 8
68817 14 9
117333 18 3
406834 19 8
204228 31 8
429953 18 10
93275 32 7
191787 4 6
292749 29 5
454802 45 8
40726 45 2
478860 44 10
256617 33 8
173239 45 5
167160 19 11
272012 14 10
361730 13 11
218828 2 1
262321 31 2
318424 6 10
426577 25 8
481404 27 7
400459 27 4
20170 19 9
412744 26 6
180821 17 10
175932 31 9
208982 33 10
27028 21 5
357774 38 4
424777 35 4
43254 40 4
169232 14 10
162576 10 1
158835 22 6
246114 13 4
390249 6 2
54864 43 4
359045 26 1
235001 33 1
209948 34 5
332465 33 6
461006 36 7
48216 5 2
44425 35 3
167383 32 9
246126 8 3
403200 19 2
9302 26 5
66419 3 10
426060 5 10
226832 19 5
54299 31 1
363256 7 3
443307 35 10
419528 21 8
62545 41 3
12993 15 8
189310 36 8
276497 24 11
449817 47 4
430336 17 3
75791 4 4
36038 35 8
189546 9 5
177421 4 7
367478 7 8
219284 4 1
160943 26 6
351260 44 5
187729 9 11
243218 8 10
60547 31 3
175836 7 1
32924 39 9
254204 19 6
111175 16 9
162932 10 7
305585 27 5
67993 22 11
468817 43 1
445580 36 7
126049 24 5
245190 29 8
180472 15 3
479316 13 6
16116 18 5
421924 14 2
289979 1 4
324304 37 10
38587 31 7
489551 17 4
35566 23 10
446101 28 3
230109 14 3
495187 29 2
243200 20 11
38940 1 2
393966 35 10
114693 22 11
86310 17 9
137383 29 3
203053 46 6
14807 30 4
185691 36 4
380473 18 11
370050 22 11
210497 42 3
484140 47 3
344319 23 9
404764 1 10
17827 2 2
4253 11 2
212204 15 1
68460 19 5
116075 33 9
48220 35 9
241941 34 4
189562 16 11
425064 2 2
103995 35 4
98093 48 9
122149 25 8
146490 5 4
108100 39 1
429341 17 9
458971 45 11
49130 42 9
331777 17 9
435550 36 3
217124 17 4
128966 25 3
20536 16 5
276916 17 7
201631 11 3
117399 12 9
293122 11 10
308230 48 1
138871 8 1
418222 1 9
301229 48 2
28204 20 3
380444 1 9
452975 26 7
260209 18 5
489058 18 6
261221 1 4
327903 11 9
456131 34 9
285433 31 2
330787 38 6
314348 40 1
43211 24 9
348089 36 8
55225 42 4
394931 16 1
103752 36 9
7510 26 8
242271 20 8
301183 10 5
106740 31 2
277919 5 8
265030 25 10
194423 1 9
145414 37 6
109552 28 6
47331 36 8
136872 13 7
321232 23 10
339956 34 10
116740 44 2
250428 4 2
313806 7 3
294591 14 7
22476 2 7
350529 43 11
467942 33 8
208294 31 1
137329 38 5
331943 6 2
112076 25 5
25547 7 11
70950 5 8
447197 24 5
369630 23 10
158838 3 9
130674 47 5
473494 45 8
386122 17 1
468778 30 1
130407 12 8
436589 10 10
14791 22 9
338329 25 10
78006 7 7
385161 1 2
415203 34 5
229638 48 10
420519 23 5
49049 5 5
25252 9 3
251563 36 2
472305 20 8
159609 18 6
32203 32 6
127694 46 2
325402 20 8
308621 3 6
300821 8 11
302151 49 4
402693 46 11
238146 30 9
68097 43 6
306870 21 10
482206 31 10
456619 47 7
239500 16 1
276836 25 10
225033 6 3
63461 44 11
201670 2 2
491721 35 8
217376 46 9
377495 20 2
132311 16 2
72494 6 6
235886 1 7
349712 48 4
46476 40 3
258631 15 3
272202 39 11
142563 11 10
76848 22 5
468710 1 7
84127 32 5
377775 39 2
39336 37 10
218264 32 11
296226 28 2
30644 31 2
270742 42 2
123245 44 1
361766 38 2
136457 5 10
463189 2 7
294787 18 1
408399 37 6
307840 19 3
492231 44 8
361253 39 11
110945 38 4
289258 46 7
382505 10 8
191389 4 7
497014 38 11
498765 43 1
187029 18 6
490734 17 3
277554 30 3
138025 8 5
382650 9 8
363935 36 1
409493 47 3
113780 35 6
328282 36 7
114831 18 9
98939 35 3
286348 29 1
252524 34 1
493697 31 7
57698 20 10
349033 31 10
278296 44 7
413669 6 1
58826 46 5
378313 42 5
119335 42 2
367264 17 1
210732 27 10
456281 39 1
291979 28 7
4417 25 8
390265 37 4
146173 14 8
226203 22 7
443468 20 2
39381 14 11
126328 2 7
102650 40 10
85857 30 9
154051 29 8
458887 9 3
372755 11 9
407853 46 10
92290 34 10
169168 24 4
201273 30 7
34287 47 6
42685 31 5
413005 13 4
111647 21 8
181851 26 8
184126 44 1
118559 40 9
497783 11 8
234565 20 1
490887 47 5
277366 49 6
33645 1 7
264893 49 11
279387 35 7
397186 7 10
224492 49 8
262953 23 11
349246 33 5
487025 7 9
374253 25 5
443009 19 9
290762 5 3
745 32 4
44556 49 10
68487 4 4
477845 33 6
295708 27 2
409370 29 3
157816 38 2
22177 5 5
355024 4 9
11622 46 4
369031 18 1
337259 30 8
309867 32 2
398352 16 1
378132 8 6
253338 35 4
37581 20 7
435941 17 2
68689 29 11
76087 35 9
317312 8 2
366128 37 5
205197 40 7
143805 27 4
145467 1 10
270794 7 10
240387 7 1
265118 40 8
377546 7 2
64842 16 1
240243 48 6
26349 22 6
297462 29 2
3512 42 10
262147 46 6
151699 6 9
456172 42 9
497166 45 1
6243 39 6
219370 17 9
235959 3 2
325674 49 5
293057 36 2
445787 11 3
79942 49 10
481788 22 3
402405 24 7
74206 47 5
62723 9 6
138643 8 10
453065 29 1
349627 16 5
246925 18 5
346813 24 2
273971 19 9
253861 35 9
495679 23 4
220944 29 6
196365 46 6
113523 9 7
432285 37 8
318486 10 2
343377 33 11
90768 40 11
320202 2 9
69514 25 5
223832 11 8
400408 9 2
193121 32 1
95841 37 6
65255 13 11
461110 25 9
392954 38 1
492526 27 10
453921 4 5
258779 25 6
71287 43 6
137741 23 1
316339 5 3
347783 6 8
188281 11 2
354878 23 3
323032 23 5
341291 41 4
159648 3 4
152536 5 7
311925 27 9
265570 11 1
278244 48 3
15343 4 4
372133 5 9
120944 25 3
196428 15 7
240127 4 6
244918 32 4
154612 26 1
245261 47 7
244503 30 6
93451 13 9
439256 38 8
370383 42 2
144063 49 10
450074 34 4
441835 20 9
492573 6 1
407968 6 4
74234 37 5
197816 43 3
459851 33 3
103258 47 11
471565 6 6
230364 33 5
282231 2 1
464701 46 3
384037 21 9
440856 42 11
437807 5 9
97172 48 7
321388 40 9
6149 30 2
22529 29 9
154951 31 6
197872 10 5
13571 33 11
400615 46 4
263580 41 3
214902 42 2
265025 10 4
212509 20 1
494543 1 10
60229 17 7
122049 14 9
333613 18 2
145962 29 11
399624 43 10
498328 15 9
365141 13 6
114916 19 7
83839 49 6
495141 29 8
69261 30 9
24688 2 7
251420 46 8
48730 6 7
247989 48 10
63665 41 3
154529 12 4
197582 6 5
350375 2 9
149447 25 1
312687 15 5
31120 32 5
203995 49 2
293467 29 3
434581 46 6
7606 29 1
470782 49 4
304920 45 11
74273 31 2
197379 33 4
216467 6 11
370194 3 3
359651 49 1
244617 36 9
316610 13 3
28126 24 4
119304 26 4
427739 27 6
395785 41 9
3148 6 5
150509 28 6
54177 4 2
98782 49 1
443402 25 6
473727 14 6
75851 34 5
163048 8 10
208336 2 5
64174 21 9
276925 32 11
19667 27 9
460899 46 10
457639 3 2
226575 30 2
405034 3 6
241461 19 3
343844 45 5
454686 35 3
169839 17 3
497342 2 10
322052 46 4
121698 20 5
252562 11 5
162167 48 5
233284 48 6
269071 47 7
28173 18 8
379461 32 4
307011 44 6
436987 38 8
268675 37 9
331013 3 4
201574 8 6
222039 22 3
266576 30 5
171849 30 6
407425 44 3
303998 28 1
499838 41 11
476414 47 8
315033 49 10
292527 2 5
229728 38 1
362909 22 10
493458 22 11
392129 3 10
287755 7 8
243273 22 3
425160 38 7
81353 19 1
276558 2 5
242628 15 1
431557 26 9
185090 5 2
219576 48 5
477242 28 11
74286 13 7
318713 34 2
248187 10 3
27866 43 10
445416 19 6
171443 45 9
34601 3 5
146723 22 10
38392 21 3
141248 21 7
361309 31 4
86111 28 5
176441 11 2
22840 36 5
419344 6 8
110319 49 4
49322 40 6
235433 26 3
266422 22 4
65038 41 1
258194 41 3
38296 20 9
254651 5 10
26090 9 6
43464 44 10
211041 34 7
412157 13 10
46491 27 4
36401 14 7
231850 32 4
42279 41 5
132902 3 3
345283 30 6
103544 5 6
63173 28 11
48791 25 1
300017 45 4
13823 14 5
327483 13 1
69230 26 2
418448 9 6
75439 11 6
373776 28 3
27321 24 10
74681 21 11
25008 6 11
430758 10 10
472336 11 4
60350 21 5
326296 28 11
235136 20 3
150428 37 8
436043 38 8
55238 46 5
356076 47 4
486787 1 3
351448 3 11
102180 13 5
212865 45 10
423215 32 3
105952 15 11
17775 27 2
175743 26 5
9620 23 2
416064 42 7
304848 29 11
125352 23 1
476116 13 3
111679 34 1
403874 35 6
148778 32 8
265052 9 9
160585 22 4
400360 23 8
69571 10 8
394302 43 11
194573 14 3
292944 34 6
432018 4 8
178109 21 4
367262 43 2
344242 17 7
157406 40 4
384743 39 8
195911 33 2
173355 5 2
356226 12 8
187848 43 11
389953 37 2
241529 10 4
376161 25 2
281693 29 10
3541 22 2
253596 12 6
76767 22 3
475541 11 1
474024 7 11
252722 40 3
271033 46 9
62490 5 1
420106 22 1
142189 24 9
406763 43 8
464031 19 6
462148 42 2
80613 4 10
155129 31 7
415119 6 11
318574 25 9
271144 17 10
9016 6 7
356057 34 11
323153 22 6
453252 2 1
79811 19 4
416093 32 9
485924 28 10
350934 10 8
15197 16 10
52384 30 5
332311 4 2
135915 12 11
188194 12 8
162805 8 5
330314 11 9
401404 22 4
343367 17 10
444463 34 11
124371 45 10
345735 36 3
61877 36 7
339765 1 5
475028 35 5
42094 43 3
97177 32 2
233798 14 11
437860 22 7
449619 27 2
202919 33 11
409846 31 2
186393 6 1
64610 30 2
61206 25 11
85137 10 9
23209 19 11
60607 24 9
75197 42 8
262558 44 2
285457 27 5
227785 25 5
4390 11 4
113864 25 11
271932 21 1
207694 15 9
432116 31 4
339932 46 9
78396 48 1
133966 23 4
416786 39 9
342921 6 6
451780 33 5
307042 28 9
152512 13 1
298165 16 2
355986 15 9
117473 45 4
86087 31 4
186150 26 2
100990 14 10
7168 42 3
66320 10 2
127888 29 11
307945 42 1
385602 9 3
156690 20 7
371623 6 3
152742 35 1
322112 42 5
426805 41 6
157365 29 5
166555 36 1
114560 48 11
399995 15 6
312910 12 4
148480 17 9
382753 32 11
474403 36 5
92040 9 7
429854 45 3
147918 20 9
217895 24 11
159194 2 4
406937 12 3
66787 31 10
279649 3 3
350679 4 5
443293 38 9
405953 14 4
23095 41 11
411867 41 9
331418 20 4
269330 21 6
185268 45 5
481536 39 8
405329 8 3
256802 38 7
60932 2 1
178838 44 4
489063 17 6
255397 9 4
65470 36 11
197486 40 11
188984 37 3
216816 25 4
46033 1 11
355337 5 5
70912 3 5
131317 8 11
338975 2 8
498313 13 11
468365 15 2
233244 21 2
255564 30 10
387764 1 7
54719 24 1
136921 43 8
111936 40 9
311863 48 1
36998 30 8
161906 14 10
146403 6 3
245850 19 4
36763 5 7
146326 5 3
63102 20 11
33194 27 2
5175 46 11
91615 13 3
16239 9 8
139950 47 10
398981 34 9
111551 7 3
112091 38 9
473929 3 7
468423 29 2
35896 43 3
110599 45 5
92981 34 1
348244 7 6
4158 36 5
42910 33 1
62069 34 3
55416 17 4
495742 24 3
325198 18 5
182336 32 7
450485 29 4
349050 31 6
237598 9 3
422110 25 8
85266 30 6
243178 10 1
415047 12 7
146274 6 2
157266 47 11
167853 18 11
24764 9 2
263696 18 2
139584 7 9
320559 14 11
485083 25 8
221162 32 8
3515 47 1
245623 47 6
98029 16 11
492965 9 11
329566 1 11
463701 34 6
339657 2 4
10519 21 10
195637 41 11
156463 11 4
397942 49 5
327359 40 4
449149 46 9
131309 27 10
56687 2 1
45660 45 2
325838 25 8
132508 37 7
58135 48 4
89416 37 3
264798 34 5
410526 42 6
250177 9 8
311643 22 2
20053 30 7
67266 16 11
288075 14 1
172369 1 8
245156 45 11
124626 44 11
301094 24 2
121737 41 11
141868 30 2
258545 27 5
96166 29 7
398672 2 11
13144 32 8
214119 10 7
424684 9 1
61363 22 3
315776 8 9
73837 5 4
200882 34 3
396274 3 3
231957 49 2
215424 8 4
87360 11 11
141585 38 8
88992 14 5
451669 6 11
458520 34 3
398058 27 4
121703 25 1
231879 6 5
139607 5 2
21023 10 11
274417 41 4
224939 30 2
134339 35 2
499738 3 1
108768 28 10
467721 26 8
73913 22 11
28987 3 3
285356 39 6
191462 17 11
485203 18 11
152962 46 11
175605 28 5
442446 43 6
182718 40 7
92126 22 10
106444 43 9
466251 38 6
61218 48 11
243068 14 8
406632 35 1
224124 15 9
327723 47 7
420391 45 11
117475 43 6
35661 4 7
95596 15 1
173378 10 10
439923 3 9
391875 49 3
280359 26 3
26694 21 7
448723 18 2
168902 23 10
445075 37 4
127732 6 9
93945 31 5
110810 24 9
68821 44 6
488081 5 7
380662 46 3
200248 12 5
361825 45 3
26463 2 11
20361 47 10
4075 16 6
263258 8 1
288806 12 2
409661 31 8
346789 38 9
82868 21 9
77745 29 8
492554 28 3
57117 2 10
495945 38 11
85966 41 2
415639 43 6
499472 15 11
156311 7 10
207994 30 4
386004 46 8
494133 27 4
124302 4 9
165312 37 3
313216 26 5
71559 19 9
250665 31 1
483637 33 10
474560 42 5
478593 40 5
79036 30 2
469374 40 1
60106 23 11
44458 49 10
137208 36 9
328332 6 9
138857 37 4
64196 38 9
342917 25 10
22858 25 10
162406 24 11
234648 21 7
438944 18 10
412340 16 11
207162 26 5
479177 32 10
325819 46 5
479387 8 4
317966 4 4
13296 21 9
451734 31 8
28986 45 7
166582 27 9
134048 16 2
179787 38 7
45230 2 1
114790 43 1
303721 4 7
397511 24 9
171626 6 5
425764 32 10
492907 46 3
491785 16 10
437479 24 9
68847 49 8
349555 44 1
115973 31 4
232980 19 3
471443 46 8
461318 32 9
408980 34 8
137767 26 2
