mbr+ god plt
3617 1994 2035
4579 1994 4460
9750 1998 3289
5462 2000 1231
4211 1990 1842
6595 2003 3399
4535 1990 2253
9400 1993 1874
5450 1992 2585
5647 1996 1353
9174 1998 4959
3491 1999 3196
7801 2002 1171
7480 1997 2532
4864 1996 2401
6751 1994 4461
3744 1993 2978
9821 1994 2144
8057 1990 3697
5378 1990 1076
6842 1999 4263
4792 1999 3231
5550 1995 2583
9099 1996 3375
4514 2002 3973
7853 1997 1098
5510 1997 3493
9548 2001 4866
4035 1999 3475
5453 1998 3627
3284 1999 1331
6003 1999 1728
7740 1990 1753
5089 1998 3061
9970 2003 2008
6283 2000 4628
7299 1995 1161
5018 1990 2045
3967 1995 1164
8876 1995 4558
3269 1993 3096
6668 2000 4960
5674 1994 2509
7080 1991 3807
7841 1998 1356
7564 1997 2236
5819 2001 1287
9745 1997 4698
7040 1990 3769
9733 2002 3769
4327 1991 1010
6786 1997 2404
7766 2003 1175
8229 2002 2001
6917 1993 2274
4695 1992 4211
6243 1998 4684
8521 1996 1295
8506 1994 1717
9325 1998 1034
4254 1996 4879
6691 2003 3749
6541 1994 3466
6852 1998 2816
8725 1990 1448
7867 1993 4358
7379 1990 2868
9515 2001 3585
4763 1992 1154
7741 1993 3158
5480 1996 1103
8144 2003 4856
4058 1998 3381
9266 1995 2043
3749 1995 3285
4243 1994 1854
5892 1998 4819
5185 1998 1204
4556 2002 1151
3082 2000 1925
4601 1990 1278
8910 1997 1303
8270 1999 2232
3102 1990 3209
4919 1990 3913
3607 1996 2936
3162 1991 1699
6504 1995 3761
6254 1997 4619
3842 1990 1210
7656 1997 3266
9066 2003 1575
8854 1994 2319
7838 2003 2751
4244 1998 3484
3108 1992 2193
6410 2003 3314
6040 2001 2132
8010 1991 3056
5831 1999 3870
7879 1991 3723
3436 1996 3213
4483 1997 1517
9745 1993 4306
7347 1999 2174
3276 2001 2276
5026 2000 2780
8971 2002 1631
5327 1997 4401
3820 1991 3627
4840 1991 3973
3005 1992 2204
3978 1993 1459
4621 1997 3688
7865 1992 4282
9295 2001 1769
9487 1990 4254
3175 1993 3125
9965 1999 2307
6433 1997 4260
3319 1992 1266
3707 2002 2677
9311 1990 4021
8254 1995 2236
6390 1992 2719
4408 1996 3713
8796 2000 3004
8091 1999 4568
6634 2003 1397
9355 1994 2616
5878 2003 1173
3199 2001 4048
7919 1997 2143
8646 2001 1254
8704 1991 1603
6606 1997 1171
7826 2001 3298
8715 1991 1559
5163 2003 1063
8903 2002 2999
9717 1993 4087
9914 2000 2789
4992 1996 2403
9968 1994 3947
3462 1999 1249
3867 1998 1774
8910 1994 2536
4031 1992 4483
5784 1998 4422
4258 2003 1532
4016 2003 4734
3631 2001 1417
3620 1996 3727
4341 1999 1572
9799 2001 3058
4225 1996 3645
5337 1992 1883
9151 1999 4696
7842 2001 1358
9966 1992 1252
7136 1998 4003
6165 1997 1172
9447 1998 2525
3516 1993 4269
6667 1996 2321
6946 1998 4807
9769 1996 3879
6329 1998 2693
6231 1997 4286
8847 1994 4828
5136 1991 4305
5996 2003 4278
7836 2001 2704
5790 1997 4474
6352 2002 3047
9269 1992 3117
9575 2000 3680
9438 1990 4750
3793 1999 2949
4363 1993 1217
9845 1992 1072
8315 1990 4035
9043 1990 3833
6642 1997 1379
5848 2001 4792
3784 1992 2989
4947 1993 2402
6538 1999 1067
4502 1992 3413
5179 1998 4178
6727 1997 3025
8243 1990 2840
6573 2000 3908
9104 1990 3647
4254 1996 1877
4097 1991 4506
6741 2002 1490
8910 1997 2215
3833 1999 2291
5334 1997 4787
9701 1997 4538
8880 1996 3541
5312 2002 1122
6110 1991 2585
5501 1993 2021
5766 1998 4440
8279 1996 3936
8499 2000 4827
5160 1998 4371
4104 1996 2524
5446 2001 3184
6378 2000 4823
5862 2001 4784
8573 1996 4826
6631 1997 2424
5615 1995 1894
9723 1999 1454
5296 1995 3767
8598 1990 4445
8046 1990 1820
8463 1996 4791
7332 1996 2603
6049 1999 3303
5194 1992 3411
6221 2003 1816
5933 1997 4788
5369 2001 4371
3486 1992 1158
6888 2001 4350
9031 2003 1358
3871 1999 1813
3776 2000 3607
7402 1996 4181
7413 2002 4088
7555 2003 1833
4212 1999 4819
5056 1990 3009
7645 1992 3480
8655 1995 4267
6587 1990 1999
9304 1999 3050
9047 1990 3039
4282 2001 2648
7390 1999 4076
7564 1991 1166
6191 2003 2032
9549 1995 4602
6500 1997 2825
4004 2003 1878
9052 2001 1618
7248 2001 2521
6048 1992 4380
6310 1990 4185
5443 2002 2689
9566 1994 4060
7449 1998 4468
9680 1997 1470
4606 1999 1740
3283 1994 4462
8899 1994 1042
6214 1990 3689
5696 1995 1351
6173 1999 2068
8043 1990 2456
8058 1990 1242
5162 1993 2789
9407 2000 2844
8844 1992 3837
6485 2001 1497
3303 1999 1543
5923 2002 1387
8587 1993 2375
8849 1999 4933
6953 2000 3491
6355 1994 1118
6344 1999 3691
3726 1990 4279
5076 1997 3885
4342 1999 3023
6858 2002 2317
7142 2000 1743
5649 1993 1986
6274 1994 4474
4159 2001 1806
5833 1996 4249
7401 1997 4021
4404 1996 1206
7029 1996 3763
5642 2000 2542
5307 1990 2843
4162 1998 3720
6445 1993 2962
7774 1997 2603
4282 1996 1769
3607 1997 4289
6541 1990 2138
8220 1992 1460
8378 1993 4065
4581 1998 3296
8675 1991 4978
4320 2000 3746
8890 1995 2006
8472 1994 2186
9736 1998 2301
5989 1997 2007
6171 1992 2442
4787 1995 2075
5953 1997 4558
3654 1994 4350
5190 1993 2109
8765 1995 3740
6480 1990 4777
8693 1995 3860
7588 2002 4311
4395 1995 3959
3092 2003 2607
7241 2000 4701
7270 1993 1838
6977 1991 4404
4807 1992 4618
7105 1998 4925
9384 1993 3391
9386 2002 2622
9546 1993 2927
5354 2003 4393
8495 1996 1971
4624 1995 3909
7248 1996 3092
6395 1994 3657
4025 2001 4873
8251 1995 3609
3352 1998 2196
4416 1993 2577
9558 1995 3841
5168 1990 4658
8542 2001 4183
9254 1997 2878
5879 1997 3859
8094 2001 1246
4713 2003 4827
5544 1991 3210
7708 1995 4051
4382 1992 1462
9724 1996 4625
9553 2001 4412
6337 2003 4083
8535 2002 1244
5389 2000 1521
9465 1998 1337
8736 2001 1807
6649 1997 1821
4547 1999 2548
4090 1998 1834
3324 1999 2868
5800 1999 1229
4354 1996 3364
6121 2003 4424
4759 2003 2455
9169 2003 4823
8704 1990 1063
3565 1999 3735
8612 2003 4410
3438 1992 3398
5833 2001 3534
5563 1994 3914
4981 1995 3072
9513 2000 3890
3410 2001 2691
6383 1990 4353
3398 2001 3778
3860 1991 2995
4534 2003 4732
5899 2000 4947
4944 1995 1830
4030 1995 4846
7376 2001 4040
9034 1994 4326
7842 1997 3701
3267 1991 3177
5173 1994 2000
9871 1992 1411
3061 1991 2434
4295 1995 1137
4813 1999 3101
6733 1994 4389
8531 1998 2901
6761 2000 2462
5029 2000 2702
6870 1995 4578
3498 2002 3230
3333 1995 4903
3366 1992 4155
3436 1997 2682
9181 2001 1695
6525 1991 4095
9447 1990 3794
9321 2003 4963
8781 1993 1911
9236 2002 3553
7152 1994 3038
8782 1990 4798
6514 1996 2719
7999 1995 4792
9004 1997 1644
9706 1991 2131
9679 2002 4781
9930 1994 3868
6259 1999 2311
8506 1990 4392
8860 1998 2426
7789 1992 1694
7331 2003 1041
5179 1996 1851
8502 1992 2314
6611 1992 1351
7112 1996 4299
9717 2000 2833
9471 1998 4292
7814 1999 2826
4646 1995 4230
6443 2000 2912
5225 1995 2037
5830 1996 4707
4962 1997 1377
4258 1993 2332
8092 1992 2829
3492 2001 1117
7342 1997 1528
5545 2003 4025
4890 1996 1804
4370 1996 1840
8393 1995 1014
5846 1994 2667
6111 1999 1168
9638 2001 1129
3859 1992 4073
6317 1998 2125
5701 1995 2307
8487 1993 3277
6396 1990 1140
6644 1993 4236
9690 1997 1101
4302 2000 4303
7209 2001 1831
3035 1994 1143
9267 1990 3923
5399 1993 3200
8025 1998 1974
8796 2001 3108
3225 1993 1757
3555 1996 2233
3828 2000 4094
6142 1996 1588
4384 1993 2415
8689 1995 4893
3062 1999 1225
9381 1998 2906
3363 1992 2823
4441 2003 3061
8526 1990 1327
5300 1993 2185
4747 2002 1997
4257 1998 1869
4256 1998 3876
6163 1990 1323
4962 1994 1878
6428 2003 2540
8946 1999 2547
5571 1997 3753
4454 2001 3217
8747 2002 3328
3051 1998 3334
5138 1998 1030
3617 1998 4084
3508 1994 4453
8212 1997 2632
5184 1993 1298
6016 2002 4502
7396 1990 3041
3419 1995 2990
8916 2001 2267
6555 1997 3221
7592 2000 2932
4238 2003 2301
6481 1997 3033
5360 1992 2827
4893 1998 4799
6287 1992 3785
8858 1998 4396
9031 2000 1410
8022 2003 2938
6041 1991 3854
3676 2000 3033
9555 1991 3485
5218 1994 1872
4738 1990 1942
3092 1993 4829
6769 1996 4796
7277 1999 3498
8793 1993 2563
8434 2003 1436
6058 2002 2435
8340 1998 1336
9586 1994 2536
3358 1996 1742
5790 2003 3008
5165 1995 4508
8571 2001 3955
3725 1994 3366
7382 1999 1831
7497 1995 2284
4832 1998 2039
6109 1990 4057
5564 1995 4930
6527 1995 1898
4743 1995 1099
7579 1994 2433
9435 1990 2305
8187 1995 3551
4409 1990 4740
3022 1990 3248
7027 1993 2468
9613 1997 1774
6447 1997 1260
3599 1990 3689
7593 2003 2411
9503 2003 2447
7133 1992 3841
8899 2000 3692
9982 2001 3113
3673 1991 4537
8720 1991 3854
9704 1991 1132
5390 1996 2578
9252 1996 3066
8493 2001 4573
5785 1991 2118
7313 2000 4062
8069 2001 3040
7802 2000 4581
7004 2003 1884
4966 1998 1974
4182 1991 3389
4281 2002 1627
5699 1997 4510
5792 1995 3098
8399 1992 2294
8154 2002 3111
9982 1993 3131
9141 1994 4609
4160 1998 4879
6744 2003 2017
5544 1992 4284
3143 1998 3188
5857 1998 1489
9976 1997 2535
5252 1999 4580
5268 1994 2935
4115 2000 3366
5183 1993 1388
4331 1991 1054
3587 1992 3954
3702 1998 1498
8428 1991 2519
4814 1998 3672
9124 2000 2212
7344 2001 1672
8252 1990 3128
8264 1991 4133
9540 1991 1546
8471 1999 3649
7631 1994 3848
9716 1997 3017
3054 2003 4500
6203 1991 2155
9470 1991 3708
7624 2001 1637
3069 1997 4967
7611 1991 4278
7940 1999 1659
3461 2001 4260
4081 1999 3057
4999 2002 3771
6266 1998 3176
7691 1995 4464
5713 1995 2282
5232 1997 2136
7666 1999 3911
4293 1993 3426
7778 1990 1464
9364 1991 2778
8503 1994 3130
4779 1998 3686
6276 1992 4927
8100 2003 3368
9702 1993 2061
9839 2000 1501
5401 1997 3728
4616 1990 3869
7462 1995 2208
9508 2001 2317
9205 1993 4609
7715 1998 1246
4273 1990 4034
6590 1996 4214
8306 1996 1735
6444 1995 1140
4688 1993 2453
5353 2000 1723
5756 1997 4660
9755 2000 2649
8202 2001 4408
5828 1997 1249
4452 1991 1517
7460 1997 3711
3064 1994 3400
3840 1990 3035
4352 2000 4635
3560 2000 4680
3793 2003 3853
7109 1996 2113
4196 2001 1300
7973 2002 3991
4403 1996 1774
8774 1993 3861
7223 1991 2951
3549 1993 1778
3856 1997 3203
3496 2003 3119
9603 1997 1163
3243 1992 2936
5851 1994 2307
7426 1996 3669
7169 2000 4907
8823 2000 2769
5541 2000 3636
7962 1998 1219
9647 2001 2068
9707 1994 4264
9927 1998 3060
6312 2003 3418
6705 2003 1308
6763 1998 3244
3105 1992 1846
9538 1994 3941
6282 2000 2735
9578 1999 3922
5026 2000 4568
4755 1990 1789
9399 2003 4325
6819 1998 4528
3230 2002 4759
5139 1995 3870
7894 2003 4057
6365 2000 1532
3035 1997 3570
7526 1998 1341
3565 1992 2255
8286 1995 2815
6711 1992 2028
9284 1996 4481
8168 1999 4243
7269 1990 4180
6211 1996 1918
9350 1992 4681
7718 2000 3081
3330 1990 4416
3444 1997 1123
4695 1992 2744
4362 1992 3226
8854 1993 3759
7611 1991 3412
6283 2001 4366
6300 1999 2417
4595 1991 2828
6407 1994 2349
9987 1993 1296
